title,descrpition,Themes,Data Type,Data Sub-type,licence,publisher.name,publisher.mbox,contactPoint.fn,contactPoint.hasPhone,contactPoint.hasEmail,landingPage,temporal range,temporal start,temporal end,spatial,depth,distribution.0.downloadURL,distribution.0.title
Ocean Survey 20/20 Bay of Islands Coastal Project,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the Bay of Islands between 11-10-2008 and 22-11-2008.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-10-2008-22-11-2008,11-10-2008,22-11-2008,Bay of Islands,variable,None,Ocean Survey 20/20 Bay of Islands Coastal Project_Hydrography_Bathymetry_Raw Bathymetry
Ocean Survey 20/20 Bay of Islands Coastal Project,Raw Seafloor reflectance collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the Bay of Islands between 11-10-2008 and 22-11-2008.,Hydrography,Seafloor reflectance/ backscatter,Raw Seafloor reflectance,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-10-2008-22-11-2008,11-10-2008,22-11-2008,Bay of Islands,variable,None,Ocean Survey 20/20 Bay of Islands Coastal Project_Hydrography_Seafloor reflectance/ backscatter_Raw Seafloor reflectance
Ocean Survey 20/20 Bay of Islands Coastal Project,Raw Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the Bay of Islands between 11-10-2008 and 22-11-2008.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-10-2008-22-11-2008,11-10-2008,22-11-2008,Bay of Islands,variable,None,Ocean Survey 20/20 Bay of Islands Coastal Project_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles
Ocean Survey 20/20 Bay of Islands Coastal Project,Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the Bay of Islands between 11-10-2008 and 22-11-2008.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-10-2008-22-11-2008,11-10-2008,22-11-2008,Bay of Islands,variable,None,Ocean Survey 20/20 Bay of Islands Coastal Project_Survey_Report_Report of Survey
Ocean Survey 20/20 Bay of Islands Coastal Project,Sounding Sort collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the Bay of Islands between 11-10-2008 and 22-11-2008.,Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-10-2008-22-11-2008,11-10-2008,22-11-2008,Bay of Islands,variable,None,Ocean Survey 20/20 Bay of Islands Coastal Project_Hydrography_Bathymetry_Sounding Sort
Ocean Survey 20/20 Bay of Islands Coastal Project,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the Bay of Islands between 11-10-2008 and 22-11-2008.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-10-2008-22-11-2008,11-10-2008,22-11-2008,Bay of Islands,variable,None,Ocean Survey 20/20 Bay of Islands Coastal Project_Hydrography_Fairsheets_Standard Sheets
Ocean Survey 20/20 Bay of Islands Coastal Project,Summary of Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the Bay of Islands between 11-10-2008 and 22-11-2008.,Hydrography,Oceanographic observations,Summary of Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-10-2008-22-11-2008,11-10-2008,22-11-2008,Bay of Islands,variable,None,Ocean Survey 20/20 Bay of Islands Coastal Project_Hydrography_Oceanographic observations_Summary of Sound Velocity Profiles
Ocean Survey 20/20 Bay of Islands Coastal Project,Tide Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders and a side scan sonar in the Bay of Islands between 11-10-2008 and 22-11-2008.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,11-10-2008-22-11-2008,11-10-2008,22-11-2008,Bay of Islands,variable,None,Ocean Survey 20/20 Bay of Islands Coastal Project_Hydrography_Sea level_Tide Data
P1010 SL3 Foveaux Strait,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Fairsheets_Ancilliary Sheets
P1010 SL3 Foveaux Strait,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Survey_Data Pack_Calibrations Data
P1010 SL3 Foveaux Strait,Colour Depth Encoded Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Fairsheets,Colour Depth Encoded Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Fairsheets_Colour Depth Encoded Sheets
P1010 SL3 Foveaux Strait,Geodetic Data Pack collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Survey,Geodetic,Geodetic Data Pack,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Survey_Geodetic_Geodetic Data Pack
P1010 SL3 Foveaux Strait,Ground Sampling collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Ancillary observations,Ground Sampling,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Ancillary observations_Ground Sampling
P1010 SL3 Foveaux Strait,Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Fairsheets_Index Sheet Information
P1010 SL3 Foveaux Strait,Miscellaneous Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Fairsheets,Miscellaneous Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Fairsheets_Miscellaneous Sheets
P1010 SL3 Foveaux Strait,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Bathymetry_Processed Bathymetry
P1010 SL3 Foveaux Strait,Processed Gridded Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Bathymetry,Processed Gridded Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Bathymetry_Processed Gridded Bathymetry
P1010 SL3 Foveaux Strait,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Bathymetry_Raw Bathymetry
P1010 SL3 Foveaux Strait,Raw Seafloor reflectance collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Seafloor reflectance/ backscatter,Raw Seafloor reflectance,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Seafloor reflectance/ backscatter_Raw Seafloor reflectance
P1010 SL3 Foveaux Strait,Raw Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles
P1010 SL3 Foveaux Strait,Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Survey_Report_Report of Survey
P1010 SL3 Foveaux Strait,Sounding Sort collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Bathymetry_Sounding Sort
P1010 SL3 Foveaux Strait,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Fairsheets_Standard Sheets
P1010 SL3 Foveaux Strait,Summary of Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Oceanographic observations,Summary of Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Oceanographic observations_Summary of Sound Velocity Profiles
P1010 SL3 Foveaux Strait,Sun Illuminated Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Fairsheets,Sun Illuminated Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Fairsheets_Sun Illuminated Sheets
P1010 SL3 Foveaux Strait,Survey Area Information collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Survey,Miscellaneous,Survey Area Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Survey_Miscellaneous_Survey Area Information
P1010 SL3 Foveaux Strait,Tide Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in the Foveaux Strait between 05-03-2001 and 31-10-2003.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,05-03-2001-31-10-2003,05-03-2001,31-10-2003,Foveaux Strait,variable,None,P1010 SL3 Foveaux Strait_Hydrography_Sea level_Tide Data
P1002 Kaikoura,Bathymetric Contours collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Hydrography,Bathymetry,Bathymetric Contours,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Hydrography_Bathymetry_Bathymetric Contours
P1002 Kaikoura,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Survey_Data Pack_Calibrations Data
P1002 Kaikoura,Coastline collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Hydrography,Sea level,Coastline,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Hydrography_Sea level_Coastline
P1002 Kaikoura,Miscellaneous Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Hydrography,Fairsheets,Miscellaneous Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Hydrography_Fairsheets_Miscellaneous Sheets
P1002 Kaikoura,Photographs collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Survey,Ancillary observations,Photographs,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Survey_Ancillary observations_Photographs
P1002 Kaikoura,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Hydrography_Bathymetry_Processed Bathymetry
P1002 Kaikoura,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Hydrography_Bathymetry_Raw Bathymetry
P1002 Kaikoura,Raw Seafloor reflectance collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Hydrography,Seafloor reflectance/ backscatter,Raw Seafloor reflectance,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Hydrography_Seafloor reflectance/ backscatter_Raw Seafloor reflectance
P1002 Kaikoura,Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Survey_Report_Report of Survey
P1002 Kaikoura,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Hydrography_Fairsheets_Standard Sheets
P1002 Kaikoura,Tide Data collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder and a side scan sonar in Kaikoura between 01-02-1998 and 30-04-1998.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-02-1998-30-04-1998,01-02-1998,30-04-1998,Kaikoura,variable,None,P1002 Kaikoura_Hydrography_Sea level_Tide Data
P1003 Stewart Island,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in Stewart Island between 30-01-1999 and 01-07-1999.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,30-01-1999-01-07-1999,30-01-1999,01-07-1999,Stewart Island,variable,None,P1003 Stewart Island_Hydrography_Fairsheets_Ancilliary Sheets
P1003 Stewart Island,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in Stewart Island between 30-01-1999 and 01-07-1999.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,30-01-1999-01-07-1999,30-01-1999,01-07-1999,Stewart Island,variable,None,P1003 Stewart Island_Survey_Data Pack_Calibrations Data
P1003 Stewart Island,Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in Stewart Island between 30-01-1999 and 01-07-1999.,Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,30-01-1999-01-07-1999,30-01-1999,01-07-1999,Stewart Island,variable,None,P1003 Stewart Island_Hydrography_Fairsheets_Index Sheet Information
P1003 Stewart Island,Miscellaneous Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in Stewart Island between 30-01-1999 and 01-07-1999.,Hydrography,Fairsheets,Miscellaneous Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,30-01-1999-01-07-1999,30-01-1999,01-07-1999,Stewart Island,variable,None,P1003 Stewart Island_Hydrography_Fairsheets_Miscellaneous Sheets
P1003 Stewart Island,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in Stewart Island between 30-01-1999 and 01-07-1999.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,30-01-1999-01-07-1999,30-01-1999,01-07-1999,Stewart Island,variable,None,P1003 Stewart Island_Hydrography_Bathymetry_Processed Bathymetry
P1003 Stewart Island,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in Stewart Island between 30-01-1999 and 01-07-1999.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,30-01-1999-01-07-1999,30-01-1999,01-07-1999,Stewart Island,variable,None,P1003 Stewart Island_Hydrography_Bathymetry_Raw Bathymetry
P1003 Stewart Island,Raw Sound Velocity Profiles and Temperature collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in Stewart Island between 30-01-1999 and 01-07-1999.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles and Temperature,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,30-01-1999-01-07-1999,30-01-1999,01-07-1999,Stewart Island,variable,None,P1003 Stewart Island_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles and Temperature
P1003 Stewart Island,Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in Stewart Island between 30-01-1999 and 01-07-1999.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,30-01-1999-01-07-1999,30-01-1999,01-07-1999,Stewart Island,variable,None,P1003 Stewart Island_Survey_Report_Report of Survey
P1003 Stewart Island,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in Stewart Island between 30-01-1999 and 01-07-1999.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,30-01-1999-01-07-1999,30-01-1999,01-07-1999,Stewart Island,variable,None,P1003 Stewart Island_Hydrography_Fairsheets_Standard Sheets
P1003 Stewart Island,Summary of Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in Stewart Island between 30-01-1999 and 01-07-1999.,Hydrography,Oceanographic observations,Summary of Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,30-01-1999-01-07-1999,30-01-1999,01-07-1999,Stewart Island,variable,None,P1003 Stewart Island_Hydrography_Oceanographic observations_Summary of Sound Velocity Profiles
P1005 Snares & Solander Islands,"Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Hydrography_Fairsheets_Index Sheet Information
P1005 Snares & Solander Islands,"Miscellaneous Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Hydrography,Fairsheets,Miscellaneous Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Hydrography_Fairsheets_Miscellaneous Sheets
P1005 Snares & Solander Islands,"Photographs collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Survey,Ancillary observations,Photographs,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Survey_Ancillary observations_Photographs
P1005 Snares & Solander Islands,"Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Hydrography_Bathymetry_Processed Bathymetry
P1005 Snares & Solander Islands,"Processed Gridded Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder, a side scan sonar and a laser airborne depth sounder in the Snares & Solander Islands between 09-01-1999 and 24-02-1999.",Hydrography,Bathymetry,Processed Gridded Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,09-01-1999-24-02-1999,09-01-1999,24-02-1999,Snares & Solander Islands,variable,None,P1005 Snares & Solander Islands_Hydrography_Bathymetry_Processed Gridded Bathymetry
